Date,Time,Respiration rate per minute
2024.12.11 10.40,10.40,13.48
2024.12.11 10.41,10.41,14.13
2024.12.11 10.45,10.45,14.11
2024.12.11 10.47,10.47,14.27
2024.12.11 10.48,10.48,13.93
2024.12.11 10.49,10.49,13.8
2024.12.11 10.50,10.50,13.68
2024.12.11 10.51,10.51,13.52
2024.12.11 10.52,10.52,13.76
2024.12.11 10.53,10.53,13.37
2024.12.11 11.08,11.08,14.22
2024.12.11 11.09,11.09,14.19
2024.12.11 11.10,11.10,14.45
2024.12.11 11.11,11.11,14.01
2024.12.11 11.12,11.12,14.1
2024.12.11 11.13,11.13,13.65
2024.12.11 11.14,11.14,13.8
2024.12.11 11.15,11.15,13.96
2024.12.11 11.16,11.16,13.54
2024.12.11 11.17,11.17,13.54
2024.12.11 11.18,11.18,14.22
2024.12.11 11.19,11.19,14.56
2024.12.11 11.26,11.26,13.73
2024.12.11 11.27,11.27,13.79
2024.12.11 11.28,11.28,12.99
2024.12.11 11.29,11.29,14.12
2024.12.11 11.30,11.30,14.7
2024.12.11 11.31,11.31,15.63
2024.12.11 11.32,11.32,14.53
2024.12.11 11.33,11.33,13.58
2024.12.11 11.35,11.35,15.03
2024.12.11 11.36,11.36,16.01
2024.12.11 11.37,11.37,15.96
2024.12.11 11.39,11.39,14.19
2024.12.11 11.40,11.40,13.63
2024.12.11 11.41,11.41,13.6
2024.12.11 11.42,11.42,13.29
2024.12.11 11.43,11.43,13.99
2024.12.11 11.44,11.44,13.75
2024.12.11 11.45,11.45,13.61
2024.12.11 11.46,11.46,14.59
2024.12.11 11.47,11.47,14.38
2024.12.11 11.48,11.48,13.87
2024.12.11 11.49,11.49,14.11
2024.12.11 11.50,11.50,14.14
2024.12.11 11.51,11.51,13.88
2024.12.11 11.52,11.52,13.14
2024.12.11 11.53,11.53,13.73
2024.12.11 11.54,11.54,14.61
2024.12.11 11.55,11.55,13.91
2024.12.11 11.56,11.56,14.14
2024.12.11 11.57,11.57,14.54
2024.12.11 11.58,11.58,13.99
2024.12.11 11.59,11.59,14.0
2024.12.11 12.00,12.00,13.5
2024.12.11 12.01,12.01,13.78
2024.12.11 12.02,12.02,13.32
2024.12.11 12.03,12.03,13.63
2024.12.11 12.04,12.04,13.74
2024.12.11 12.07,12.07,14.37
2024.12.11 12.08,12.08,14.51
2024.12.11 12.13,12.13,14.29
2024.12.11 12.14,12.14,13.61
2024.12.11 12.15,12.15,12.75
2024.12.11 12.16,12.16,12.79
2024.12.11 12.17,12.17,13.65
2024.12.11 12.18,12.18,15.12
2024.12.11 12.19,12.19,15.04
2024.12.11 12.20,12.20,14.1
2024.12.11 12.21,12.21,13.83
2024.12.11 12.22,12.22,14.78
2024.12.11 12.23,12.23,14.37
2024.12.11 12.24,12.24,13.66
2024.12.11 12.25,12.25,13.76
2024.12.11 12.26,12.26,14.21
2024.12.11 12.27,12.27,13.93
2024.12.11 12.28,12.28,13.34
2024.12.11 12.31,12.31,14.17
2024.12.11 12.32,12.32,13.99
2024.12.11 12.33,12.33,14.14
2024.12.11 12.34,12.34,14.86
2024.12.11 12.35,12.35,15.12
2024.12.11 12.36,12.36,14.38
2024.12.11 12.37,12.37,13.44
2024.12.11 12.38,12.38,13.05
2024.12.11 12.39,12.39,13.76
2024.12.11 12.40,12.40,14.0
2024.12.11 12.41,12.41,13.71
2024.12.11 12.42,12.42,13.92
2024.12.11 12.43,12.43,13.21
2024.12.11 12.44,12.44,12.99
2024.12.11 12.45,12.45,13.58
2024.12.11 12.46,12.46,13.19
2024.12.11 12.47,12.47,13.53
2024.12.11 12.48,12.48,13.92
2024.12.11 12.49,12.49,14.08
2024.12.11 12.50,12.50,13.53
2024.12.11 12.51,12.51,12.56
2024.12.11 12.52,12.52,11.29
2024.12.11 12.53,12.53,10.97
2024.12.11 12.54,12.54,11.51
2024.12.11 12.55,12.55,12.25
2024.12.11 12.56,12.56,12.68
2024.12.11 12.57,12.57,13.36
2024.12.11 12.58,12.58,14.42
2024.12.11 13.01,13.01,14.28
2024.12.11 13.02,13.02,14.03
2024.12.11 13.03,13.03,13.87
2024.12.11 13.04,13.04,13.78
2024.12.11 13.05,13.05,13.86
2024.12.11 13.06,13.06,14.38
2024.12.11 13.08,13.08,13.85
2024.12.11 13.09,13.09,13.41
2024.12.11 13.11,13.11,14.74
2024.12.11 13.12,13.12,14.7
2024.12.11 13.13,13.13,14.39
2024.12.11 13.14,13.14,14.08
2024.12.11 13.15,13.15,13.33
2024.12.11 13.16,13.16,12.71
2024.12.11 13.17,13.17,13.48
2024.12.11 13.18,13.18,13.07
2024.12.11 13.19,13.19,13.33
2024.12.11 13.20,13.20,13.14
2024.12.11 13.21,13.21,13.52
2024.12.11 13.22,13.22,13.91
2024.12.11 13.24,13.24,14.41
2024.12.11 13.25,13.25,13.32
2024.12.11 13.26,13.26,14.13
2024.12.11 13.27,13.27,13.53
2024.12.11 13.28,13.28,13.95
2024.12.11 13.29,13.29,13.38
2024.12.11 13.30,13.30,13.63
2024.12.11 13.31,13.31,13.61
2024.12.11 13.32,13.32,13.79
2024.12.11 13.33,13.33,13.37
2024.12.11 13.34,13.34,14.25
2024.12.11 13.35,13.35,14.44
2024.12.11 13.36,13.36,13.46
2024.12.11 13.37,13.37,13.64
2024.12.11 13.38,13.38,12.98
2024.12.11 13.39,13.39,13.47
2024.12.11 13.40,13.40,14.04
2024.12.11 13.41,13.41,13.98
2024.12.11 13.42,13.42,13.75
2024.12.11 13.43,13.43,13.64
2024.12.11 13.44,13.44,13.69
2024.12.11 13.45,13.45,13.88
2024.12.11 13.46,13.46,14.45
2024.12.11 13.47,13.47,14.67
2024.12.11 13.48,13.48,13.92
2024.12.11 13.49,13.49,13.39
2024.12.11 13.50,13.50,13.71
2024.12.11 13.51,13.51,13.36
2024.12.11 13.52,13.52,13.33
2024.12.11 13.54,13.54,14.33
2024.12.11 13.57,13.57,12.65
2024.12.11 13.58,13.58,12.56
2024.12.11 13.59,13.59,12.54
2024.12.11 14.00,14.00,12.54
2024.12.11 14.01,14.01,13.75
2024.12.11 14.02,14.02,13.66
2024.12.11 14.03,14.03,14.07
2024.12.11 14.04,14.04,14.0
2024.12.11 14.05,14.05,14.35
2024.12.11 14.06,14.06,14.31
2024.12.11 14.07,14.07,13.94
2024.12.11 14.08,14.08,13.26
2024.12.11 14.09,14.09,13.2
2024.12.11 14.10,14.10,14.34
2024.12.11 14.16,14.16,13.46
2024.12.11 14.17,14.17,14.3
2024.12.11 14.18,14.18,13.31
2024.12.11 14.21,14.21,12.96
2024.12.11 14.22,14.22,13.44
2024.12.11 14.23,14.23,13.41
2024.12.11 14.24,14.24,12.75
2024.12.11 14.25,14.25,13.13
2024.12.11 14.28,14.28,12.67
2024.12.11 14.30,14.30,12.82
2024.12.11 14.31,14.31,12.68
2024.12.11 14.32,14.32,12.58
2024.12.11 14.33,14.33,12.88
2024.12.11 14.34,14.34,12.85
2024.12.11 14.35,14.35,12.49
2024.12.11 14.37,14.37,14.14
2024.12.11 14.38,14.38,14.18
2024.12.11 14.39,14.39,14.66
2024.12.11 14.40,14.40,14.58
2024.12.11 14.41,14.41,13.85
2024.12.11 14.42,14.42,13.57
2024.12.11 14.43,14.43,13.57
2024.12.11 14.44,14.44,14.0
2024.12.11 14.45,14.45,13.95
2024.12.11 14.46,14.46,13.46
2024.12.11 14.47,14.47,14.14
2024.12.11 14.48,14.48,13.72
2024.12.11 14.49,14.49,13.82
2024.12.11 14.50,14.50,13.65
2024.12.11 14.51,14.51,13.56
2024.12.11 14.52,14.52,14.03
2024.12.11 14.53,14.53,14.0
2024.12.11 14.54,14.54,14.26
2024.12.11 14.55,14.55,14.07
2024.12.11 14.56,14.56,13.72
2024.12.11 14.57,14.57,14.19
2024.12.11 14.58,14.58,14.7
2024.12.11 14.59,14.59,13.91
2024.12.11 15.00,15.00,13.75
2024.12.11 15.01,15.01,13.76
2024.12.11 15.02,15.02,14.17
2024.12.11 15.03,15.03,14.1
2024.12.11 15.04,15.04,13.91
2024.12.11 15.05,15.05,13.57
2024.12.11 15.06,15.06,13.65
2024.12.11 15.07,15.07,13.99
2024.12.11 15.08,15.08,13.73
2024.12.11 15.09,15.09,13.22
2024.12.11 15.10,15.10,13.3
2024.12.11 15.11,15.11,13.35
2024.12.11 15.12,15.12,13.51
2024.12.11 15.13,15.13,13.55
2024.12.11 15.14,15.14,14.05
2024.12.11 15.15,15.15,13.53
2024.12.11 15.16,15.16,13.28
2024.12.11 15.17,15.17,14.3
2024.12.11 15.18,15.18,14.28
2024.12.11 15.20,15.20,14.79
2024.12.11 15.21,15.21,14.53
2024.12.11 15.22,15.22,13.86
2024.12.11 15.23,15.23,13.36
2024.12.11 15.24,15.24,14.11
2024.12.11 15.25,15.25,15.32
2024.12.11 15.26,15.26,14.69
2024.12.11 15.27,15.27,15.12
2024.12.11 15.29,15.29,14.73
2024.12.11 15.30,15.30,14.27
2024.12.11 15.31,15.31,13.77
2024.12.11 15.32,15.32,13.38
2024.12.11 15.33,15.33,13.53
2024.12.11 15.34,15.34,13.45
2024.12.11 15.35,15.35,13.89
2024.12.11 15.36,15.36,14.05
2024.12.11 15.37,15.37,13.16
2024.12.11 15.38,15.38,12.87
2024.12.11 15.39,15.39,13.25
2024.12.11 15.44,15.44,14.42
2024.12.11 15.47,15.47,14.03
2024.12.11 15.48,15.48,14.21
2024.12.11 15.49,15.49,14.3
2024.12.11 15.50,15.50,13.94
2024.12.11 15.51,15.51,13.39
2024.12.11 15.52,15.52,13.63
2024.12.11 15.53,15.53,14.19
2024.12.11 15.54,15.54,14.95
2024.12.11 15.55,15.55,14.86
2024.12.11 15.56,15.56,13.52
2024.12.11 15.57,15.57,12.89
2024.12.11 15.58,15.58,12.52
2024.12.11 15.59,15.59,12.5
2024.12.11 16.00,16.00,13.17
2024.12.11 16.01,16.01,13.98
2024.12.11 16.02,16.02,13.72
2024.12.11 16.03,16.03,13.4
2024.12.11 16.04,16.04,13.39
2024.12.11 16.06,16.06,13.54
2024.12.11 16.10,16.10,13.72
2024.12.11 16.11,16.11,13.42
2024.12.11 16.12,16.12,13.75
2024.12.11 16.16,16.16,13.34
2024.12.11 16.17,16.17,13.33
2024.12.11 16.18,16.18,13.41
2024.12.11 16.25,16.25,13.69
2024.12.11 17.42,17.42,13.65
2024.12.11 17.45,17.45,14.08
2024.12.11 17.47,17.47,15.02
2024.12.11 17.51,17.51,14.06
2024.12.11 17.52,17.52,14.11
2024.12.11 17.53,17.53,14.21
2024.12.11 17.55,17.55,14.48
2024.12.11 17.56,17.56,13.78
2024.12.11 17.57,17.57,13.37
2024.12.11 17.58,17.58,12.87
2024.12.11 17.59,17.59,12.85
2024.12.11 18.00,18.00,14.28
2024.12.11 18.01,18.01,12.67
2024.12.11 18.02,18.02,13.14
2024.12.11 18.04,18.04,15.53
2024.12.11 18.05,18.05,16.09
2024.12.11 18.06,18.06,18.01
2024.12.11 18.07,18.07,17.92
2024.12.11 18.09,18.09,15.63
2024.12.11 18.10,18.10,15.45
2024.12.11 18.11,18.11,15.93
2024.12.11 18.12,18.12,17.68
2024.12.11 18.13,18.13,17.7
2024.12.11 18.14,18.14,17.34
2024.12.11 18.15,18.15,18.71
2024.12.11 18.16,18.16,14.66
2024.12.11 18.17,18.17,7.73
2024.12.11 18.18,18.18,8.72
2024.12.11 18.19,18.19,14.56
2024.12.11 18.20,18.20,13.42
2024.12.11 18.21,18.21,12.67
2024.12.11 18.24,18.24,12.05
2024.12.11 18.30,18.30,12.97
2024.12.11 18.39,18.39,13.45
2024.12.11 18.42,18.42,13.26
2024.12.11 18.48,18.48,13.2
2024.12.11 18.49,18.49,14.23
2024.12.11 18.50,18.50,13.51
2024.12.11 18.51,18.51,13.46
2024.12.11 18.52,18.52,13.95
2024.12.11 18.53,18.53,14.0
2024.12.11 18.59,18.59,14.11
2024.12.11 19.00,19.00,13.8
2024.12.11 19.02,19.02,14.18
2024.12.11 19.03,19.03,14.34
2024.12.11 19.05,19.05,13.91
2024.12.11 19.10,19.10,13.38
2024.12.11 19.12,19.12,15.1
2024.12.11 19.13,19.13,13.98
2024.12.11 19.14,19.14,14.01
2024.12.11 19.15,19.15,13.83
2024.12.11 19.16,19.16,14.94
2024.12.11 19.19,19.19,13.9
2024.12.11 19.20,19.20,13.79
2024.12.11 19.41,19.41,13.7
2024.12.11 19.42,19.42,12.9
2024.12.11 19.43,19.43,12.53
2024.12.11 19.44,19.44,13.75
2024.12.11 19.46,19.46,14.72
2024.12.11 19.47,19.47,13.86
2024.12.11 19.48,19.48,13.69
2024.12.11 19.49,19.49,14.98
2024.12.11 19.50,19.50,13.79
2024.12.11 19.51,19.51,13.17
2024.12.11 19.52,19.52,13.79
2024.12.11 19.53,19.53,13.43
2024.12.11 19.54,19.54,13.86
2024.12.11 19.56,19.56,14.18
2024.12.11 19.57,19.57,13.73
2024.12.11 20.14,20.14,13.92
2024.12.11 20.15,20.15,14.41
2024.12.11 20.16,20.16,14.27
2024.12.11 20.17,20.17,14.09
2024.12.11 20.18,20.18,13.93
2024.12.11 20.19,20.19,13.83
2024.12.11 20.20,20.20,14.01
2024.12.11 20.21,20.21,13.8
2024.12.11 20.22,20.22,14.52
2024.12.11 20.23,20.23,14.23
2024.12.11 20.24,20.24,14.38
2024.12.11 20.25,20.25,13.68
2024.12.11 20.26,20.26,13.63
2024.12.11 20.27,20.27,13.04
2024.12.11 20.28,20.28,13.06
2024.12.11 20.29,20.29,13.68
2024.12.11 20.30,20.30,14.4
2024.12.11 20.31,20.31,14.01
2024.12.11 20.32,20.32,13.41
2024.12.11 20.33,20.33,13.36
2024.12.11 20.34,20.34,14.45
2024.12.11 20.35,20.35,14.49
2024.12.11 20.36,20.36,14.15
2024.12.11 20.37,20.37,14.26
2024.12.11 20.38,20.38,13.66
2024.12.11 20.39,20.39,13.54
2024.12.11 20.43,20.43,14.2
2024.12.11 20.44,20.44,13.55
2024.12.11 20.45,20.45,13.9
2024.12.11 20.46,20.46,13.53
2024.12.11 20.48,20.48,14.05
2024.12.11 20.49,20.49,14.24
2024.12.11 20.50,20.50,14.27
2024.12.11 20.52,20.52,13.63
2024.12.11 20.53,20.53,13.2
2024.12.11 20.54,20.54,12.9
2024.12.11 20.55,20.55,13.68
2024.12.11 20.56,20.56,13.72
2024.12.11 20.57,20.57,13.74
2024.12.11 20.58,20.58,13.0
2024.12.11 20.59,20.59,12.46
2024.12.11 21.00,21.00,12.66
2024.12.11 21.01,21.01,13.57
2024.12.11 21.02,21.02,13.91
2024.12.11 21.03,21.03,14.71
2024.12.11 21.04,21.04,14.9
2024.12.11 21.05,21.05,13.93
2024.12.11 21.06,21.06,13.41
2024.12.11 21.07,21.07,13.18
2024.12.11 21.08,21.08,13.5
2024.12.11 21.09,21.09,13.25
2024.12.11 21.10,21.10,13.57
2024.12.11 21.11,21.11,13.01
2024.12.11 21.12,21.12,12.74
2024.12.11 21.13,21.13,13.04
2024.12.11 21.14,21.14,13.99
2024.12.11 21.15,21.15,14.31
2024.12.11 21.16,21.16,12.65
2024.12.11 21.17,21.17,12.5
2024.12.11 21.18,21.18,12.61
2024.12.11 21.19,21.19,13.97
2024.12.11 21.20,21.20,14.14
2024.12.11 21.21,21.21,13.45
2024.12.11 21.22,21.22,13.09
2024.12.11 21.23,21.23,11.89
2024.12.11 21.24,21.24,11.65
2024.12.11 21.25,21.25,12.1
2024.12.11 21.26,21.26,11.84
2024.12.11 21.27,21.27,12.05
2024.12.11 21.28,21.28,12.88
2024.12.11 21.29,21.29,13.12
2024.12.11 21.30,21.30,12.68
2024.12.11 21.31,21.31,12.65
2024.12.11 21.32,21.32,13.23
2024.12.11 21.33,21.33,12.43
2024.12.11 21.34,21.34,11.83
2024.12.11 21.35,21.35,12.84
2024.12.11 21.36,21.36,12.73
2024.12.11 21.37,21.37,11.3
2024.12.11 21.38,21.38,10.22
2024.12.11 21.39,21.39,10.75
2024.12.11 21.40,21.40,11.1
2024.12.11 21.41,21.41,10.99
2024.12.11 21.42,21.42,10.31
2024.12.11 21.43,21.43,10.11
2024.12.11 21.44,21.44,9.99
2024.12.11 21.45,21.45,9.95
2024.12.11 21.46,21.46,9.58
2024.12.11 21.47,21.47,9.67
2024.12.11 21.48,21.48,10.47
2024.12.11 21.49,21.49,9.95
2024.12.11 21.50,21.50,10.28
2024.12.11 21.51,21.51,10.17
2024.12.11 21.52,21.52,10.3
2024.12.11 21.53,21.53,9.85
2024.12.11 21.54,21.54,9.88
2024.12.11 21.55,21.55,10.24
2024.12.11 21.56,21.56,11.29
2024.12.11 21.57,21.57,11.95
2024.12.11 21.58,21.58,11.94
2024.12.11 21.59,21.59,11.14
2024.12.11 22.00,22.00,10.95
2024.12.11 22.01,22.01,11.18
2024.12.11 22.02,22.02,11.03
2024.12.11 22.03,22.03,10.9
2024.12.11 22.04,22.04,10.12
2024.12.11 22.05,22.05,10.11
2024.12.11 22.06,22.06,9.95
2024.12.11 22.07,22.07,9.9
2024.12.11 22.08,22.08,9.59
2024.12.11 22.09,22.09,9.47
2024.12.11 22.10,22.10,10.34
2024.12.11 22.11,22.11,10.4
2024.12.11 22.13,22.13,9.89
2024.12.11 22.14,22.14,10.2
2024.12.11 22.15,22.15,10.76
2024.12.11 22.16,22.16,10.51
2024.12.11 22.17,22.17,10.1
2024.12.11 22.18,22.18,9.78
2024.12.11 22.19,22.19,9.4
2024.12.11 22.20,22.20,8.82
2024.12.11 22.21,22.21,9.19
2024.12.11 22.22,22.22,9.8
2024.12.11 22.23,22.23,9.73
2024.12.11 22.24,22.24,9.68
2024.12.11 22.25,22.25,9.9
2024.12.11 22.26,22.26,9.75
2024.12.11 22.27,22.27,9.79
2024.12.11 22.28,22.28,10.1
2024.12.11 22.29,22.29,10.42
2024.12.11 22.30,22.30,11.4
2024.12.11 22.31,22.31,12.19
2024.12.11 22.32,22.32,12.18
2024.12.11 22.33,22.33,12.36
2024.12.11 22.34,22.34,12.2
2024.12.11 22.35,22.35,12.02
2024.12.11 22.36,22.36,13.64
2024.12.11 22.37,22.37,15.03
2024.12.11 22.38,22.38,14.99
2024.12.11 22.39,22.39,14.34
2024.12.11 22.40,22.40,14.23
2024.12.11 22.41,22.41,14.23
2024.12.11 22.42,22.42,14.57
2024.12.11 22.43,22.43,16.0
2024.12.11 22.44,22.44,16.15
2024.12.11 22.45,22.45,14.73
2024.12.11 22.46,22.46,14.13
2024.12.11 22.47,22.47,13.87
2024.12.11 22.48,22.48,13.82
2024.12.11 22.49,22.49,14.62
2024.12.11 22.50,22.50,15.26
2024.12.11 22.51,22.51,14.42
2024.12.11 22.52,22.52,15.81
2024.12.11 22.53,22.53,17.95
2024.12.11 22.54,22.54,18.01
2024.12.11 22.55,22.55,18.19
2024.12.11 22.56,22.56,18.73
2024.12.11 22.57,22.57,19.1
2024.12.11 22.58,22.58,19.58
2024.12.11 22.59,22.59,19.51
2024.12.11 23.00,23.00,19.9
2024.12.11 23.01,23.01,19.73
2024.12.11 23.02,23.02,18.96
2024.12.11 23.03,23.03,19.31
2024.12.11 23.04,23.04,19.24
2024.12.11 23.05,23.05,17.7
2024.12.11 23.06,23.06,17.3
2024.12.11 23.07,23.07,17.76
2024.12.11 23.08,23.08,18.05
2024.12.11 23.09,23.09,19.0
2024.12.11 23.10,23.10,18.85
2024.12.11 23.11,23.11,18.38
2024.12.11 23.13,23.13,18.7
2024.12.11 23.14,23.14,18.51
2024.12.11 23.15,23.15,19.21
2024.12.11 23.16,23.16,18.93
2024.12.11 23.17,23.17,18.8
2024.12.11 23.18,23.18,18.79
2024.12.11 23.19,23.19,19.04
2024.12.11 23.20,23.20,19.34
2024.12.11 23.21,23.21,19.62
2024.12.11 23.22,23.22,19.07
2024.12.11 23.23,23.23,19.22
2024.12.11 23.24,23.24,19.16
2024.12.11 23.25,23.25,19.3
2024.12.11 23.26,23.26,18.98
2024.12.11 23.27,23.27,19.05
2024.12.11 23.28,23.28,18.5
2024.12.11 23.29,23.29,19.43
2024.12.11 23.30,23.30,19.2
2024.12.11 23.31,23.31,18.77
2024.12.11 23.32,23.32,19.71
2024.12.11 23.33,23.33,19.81
2024.12.11 23.34,23.34,19.95
2024.12.11 23.35,23.35,19.51
2024.12.11 23.36,23.36,19.13
2024.12.11 23.37,23.37,18.71
2024.12.11 23.38,23.38,18.46
2024.12.11 23.39,23.39,18.57
2024.12.11 23.40,23.40,19.01
2024.12.11 23.41,23.41,18.85
2024.12.11 23.42,23.42,18.54
2024.12.11 23.43,23.43,18.51
2024.12.11 23.44,23.44,18.45
2024.12.11 23.45,23.45,18.19
2024.12.11 23.46,23.46,16.3
2024.12.11 23.47,23.47,14.89
2024.12.11 23.48,23.48,15.11
2024.12.11 23.49,23.49,15.21
2024.12.11 23.50,23.50,16.76
2024.12.11 23.51,23.51,16.87
2024.12.11 23.52,23.52,16.62
2024.12.11 23.53,23.53,16.15
2024.12.11 23.54,23.54,16.76
2024.12.11 23.55,23.55,16.48
2024.12.11 23.56,23.56,15.55
2024.12.11 23.57,23.57,13.85
2024.12.11 23.58,23.58,13.11
2024.12.11 23.59,23.59,13.45
2024.12.12 00.00,00.00,13.2
2024.12.12 00.01,00.01,13.68
2024.12.12 00.02,00.02,12.98
2024.12.12 00.03,00.03,13.64
2024.12.12 00.04,00.04,12.96
2024.12.12 00.05,00.05,13.81
2024.12.12 00.06,00.06,14.17
2024.12.12 00.07,00.07,13.97
2024.12.12 00.08,00.08,13.66
2024.12.12 00.09,00.09,13.92
2024.12.12 00.10,00.10,14.0
2024.12.12 00.11,00.11,13.5
2024.12.12 00.12,00.12,13.66
2024.12.12 00.13,00.13,13.85
2024.12.12 00.14,00.14,15.11
2024.12.12 00.15,00.15,15.9
2024.12.12 00.16,00.16,15.99
2024.12.12 00.17,00.17,15.6
2024.12.12 00.18,00.18,14.62
2024.12.12 00.19,00.19,14.55
2024.12.12 00.20,00.20,13.74
2024.12.12 00.21,00.21,13.41
2024.12.12 00.22,00.22,14.56
2024.12.12 00.23,00.23,16.0
2024.12.12 00.24,00.24,16.64
2024.12.12 00.25,00.25,15.46
2024.12.12 00.26,00.26,15.12
2024.12.12 00.27,00.27,16.87
2024.12.12 00.28,00.28,16.25
2024.12.12 00.29,00.29,15.08
2024.12.12 00.30,00.30,14.86
2024.12.12 00.31,00.31,16.21
2024.12.12 00.32,00.32,17.25
2024.12.12 00.33,00.33,16.56
2024.12.12 00.34,00.34,16.05
2024.12.12 00.35,00.35,15.56
2024.12.12 00.36,00.36,14.67
2024.12.12 00.37,00.37,14.12
2024.12.12 00.38,00.38,14.07
2024.12.12 00.39,00.39,14.69
2024.12.12 00.40,00.40,14.58
2024.12.12 00.41,00.41,14.01
2024.12.12 00.42,00.42,14.68
2024.12.12 00.43,00.43,15.31
2024.12.12 00.44,00.44,15.87
2024.12.12 00.45,00.45,15.41
2024.12.12 00.46,00.46,16.06
2024.12.12 00.47,00.47,16.53
2024.12.12 00.48,00.48,17.38
2024.12.12 00.49,00.49,17.08
2024.12.12 00.50,00.50,16.68
2024.12.12 00.51,00.51,15.17
2024.12.12 00.52,00.52,15.8
2024.12.12 00.53,00.53,16.42
2024.12.12 00.54,00.54,16.16
2024.12.12 00.55,00.55,15.51
2024.12.12 00.56,00.56,15.99
2024.12.12 00.57,00.57,16.57
2024.12.12 00.58,00.58,15.23
2024.12.12 00.59,00.59,15.14
2024.12.12 01.00,01.00,15.53
2024.12.12 01.01,01.01,15.61
2024.12.12 01.02,01.02,15.76
2024.12.12 01.03,01.03,15.43
2024.12.12 01.04,01.04,14.59
2024.12.12 01.05,01.05,15.13
2024.12.12 01.06,01.06,15.8
2024.12.12 01.07,01.07,15.23
2024.12.12 01.08,01.08,14.61
2024.12.12 01.09,01.09,13.95
2024.12.12 01.10,01.10,13.92
2024.12.12 01.11,01.11,14.13
2024.12.12 01.13,01.13,12.26
2024.12.12 01.14,01.14,12.79
2024.12.12 01.15,01.15,13.23
2024.12.12 01.16,01.16,12.9
2024.12.12 01.17,01.17,13.37
2024.12.12 01.18,01.18,15.07
2024.12.12 01.19,01.19,15.24
2024.12.12 01.20,01.20,15.02
2024.12.12 01.21,01.21,13.66
2024.12.12 01.22,01.22,12.32
2024.12.12 01.23,01.23,13.56
2024.12.12 01.24,01.24,15.3
2024.12.12 01.25,01.25,14.38
2024.12.12 01.26,01.26,14.07
2024.12.12 01.27,01.27,14.13
2024.12.12 01.28,01.28,14.01
2024.12.12 01.29,01.29,13.58
2024.12.12 01.30,01.30,13.98
2024.12.12 01.31,01.31,14.17
2024.12.12 01.32,01.32,13.71
2024.12.12 01.33,01.33,12.44
2024.12.12 01.34,01.34,13.01
2024.12.12 01.35,01.35,13.97
2024.12.12 01.36,01.36,13.66
2024.12.12 01.37,01.37,13.12
2024.12.12 01.38,01.38,13.2
2024.12.12 01.39,01.39,12.17
2024.12.12 01.40,01.40,10.8
2024.12.12 01.41,01.41,10.53
2024.12.12 01.42,01.42,11.31
2024.12.12 01.43,01.43,11.04
2024.12.12 01.44,01.44,10.81
2024.12.12 01.45,01.45,10.14
2024.12.12 01.46,01.46,11.06
2024.12.12 01.47,01.47,11.71
2024.12.12 01.48,01.48,13.1
2024.12.12 01.49,01.49,13.99
2024.12.12 01.50,01.50,14.87
2024.12.12 01.52,01.52,13.49
2024.12.12 01.54,01.54,13.48
2024.12.12 01.55,01.55,13.21
2024.12.12 01.56,01.56,13.66
2024.12.12 01.57,01.57,14.72
2024.12.12 01.58,01.58,16.26
2024.12.12 01.59,01.59,15.08
2024.12.12 02.00,02.00,15.01
2024.12.12 02.01,02.01,15.88
2024.12.12 02.02,02.02,15.53
2024.12.12 02.03,02.03,15.6
2024.12.12 02.04,02.04,15.6
2024.12.12 02.05,02.05,15.03
2024.12.12 02.06,02.06,15.4
2024.12.12 02.07,02.07,15.43
2024.12.12 02.08,02.08,16.23
2024.12.12 02.09,02.09,16.19
2024.12.12 02.10,02.10,14.67
2024.12.12 02.11,02.11,12.89
2024.12.12 02.12,02.12,13.42
2024.12.12 02.13,02.13,13.43
2024.12.12 02.14,02.14,13.49
2024.12.12 02.15,02.15,13.46
2024.12.12 02.16,02.16,13.06
2024.12.12 02.17,02.17,12.32
2024.12.12 02.18,02.18,12.35
2024.12.12 02.19,02.19,12.03
2024.12.12 02.20,02.20,11.8
2024.12.12 02.21,02.21,11.65
2024.12.12 02.22,02.22,11.49
2024.12.12 02.23,02.23,12.3
2024.12.12 02.24,02.24,13.45
2024.12.12 02.25,02.25,14.26
2024.12.12 02.26,02.26,14.15
2024.12.12 02.27,02.27,14.8
2024.12.12 02.28,02.28,16.38
2024.12.12 02.29,02.29,16.87
2024.12.12 02.30,02.30,16.24
2024.12.12 02.31,02.31,16.42
2024.12.12 02.32,02.32,17.04
2024.12.12 02.33,02.33,16.59
2024.12.12 02.34,02.34,16.67
2024.12.12 02.35,02.35,16.34
2024.12.12 02.36,02.36,16.76
2024.12.12 02.37,02.37,16.76
2024.12.12 02.38,02.38,17.16
2024.12.12 02.39,02.39,16.97
2024.12.12 02.40,02.40,16.92
2024.12.12 02.41,02.41,16.11
2024.12.12 02.42,02.42,16.28
2024.12.12 02.43,02.43,16.67
2024.12.12 02.44,02.44,16.39
2024.12.12 02.45,02.45,15.3
2024.12.12 02.46,02.46,14.0
2024.12.12 02.47,02.47,13.57
2024.12.12 02.48,02.48,13.83
2024.12.12 02.49,02.49,14.43
2024.12.12 02.50,02.50,15.46
2024.12.12 02.51,02.51,15.28
2024.12.12 02.52,02.52,14.13
2024.12.12 02.53,02.53,13.47
2024.12.12 02.54,02.54,13.19
2024.12.12 02.55,02.55,13.62
2024.12.12 02.56,02.56,14.59
2024.12.12 02.57,02.57,15.11
2024.12.12 02.58,02.58,15.18
